0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;1.22;1.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;1.23;1.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;1.24;1.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;1.25;1.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.26;1.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;1.27;1.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7;1.28;1.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;1.29;1.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9;1.30;1.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.10;1.31;1.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.11;1.32;1.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.12;1.33;1.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.13;1.34;1.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.14;1.35;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.15;1.36;1.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.16;1.37;1.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.17;1.38;1.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.1;2.2;2.3;1.18;1.39;1.60;2.10;2.11;2.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;2.5;2.6;1.19;1.40;1.61;2.13;2.14;2.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7;2.8;2.9;1.20;1.41;1.62;2.16;2.17;2.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.21;1.42;1.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.55;2.56;2.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1;5.22;5.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.19;2.20;2.21;5.2;5.23;5.44;2.28;2.29;2.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.22;2.23;2.24;5.3;5.24;5.45;2.31;2.32;2.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.25;2.26;2.27;5.4;5.25;5.46;2.34;2.35;2.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;5.26;5.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.6;5.27;5.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.62;3.63;3.64;3.61;3.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.7;5.28;5.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;4.4;4.3;4.2;4.1
3.57;3.58;3.59;3.56;3.55;3.37;3.34;3.31;3.28;3.25;3.22;3.19;3.16;3.13;3.10;3.7;3.4;3.1;2.64;2.61;2.58;2.55;2.13;2.10;2.7;2.4;2.1;4.38;4.37;4.36;4.35;4.34;4.33;4.32;4.31;4.30;4.29;4.28;4.27;4.26;4.10;4.9;4.8;4.7;4.6
3.52;3.53;3.54;3.51;3.50;3.38;3.35;3.32;3.29;3.26;3.23;3.20;3.17;3.14;3.11;3.8;3.5;3.2;2.63;2.60;2.57;2.54;2.14;2.11;2.8;2.5;2.2;4.51;4.50;4.49;4.48;4.47;4.46;4.45;4.44;4.43;4.42;4.41;4.40;4.39;4.15;4.14;4.13;4.12;4.11
3.47;3.48;3.49;3.46;3.45;3.39;3.36;3.33;3.30;3.27;3.24;3.21;3.18;3.15;3.12;3.9;3.6;3.3;2.62;2.59;2.56;2.53;2.15;2.12;2.9;2.6;2.3;4.64;4.63;4.62;4.61;4.60;4.59;4.58;4.57;4.56;4.55;4.54;4.53;4.52;4.20;4.19;4.18;4.17;4.16
3.42;3.43;3.44;3.41;3.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.11;5.32;5.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.25;4.24;4.23;4.22;4.21
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.12;5.33;5.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.13;5.34;5.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.14;5.35;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.15;5.36;5.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.16;5.37;5.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.17;5.38;5.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.18;5.39;5.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.19;5.40;5.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.20;5.41;5.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.21;5.42;5.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
